Time	Cd Total	Cd Pressure	Cd Viscous
1	0.01600350	0.01490280	0.00110071
2	0.04081450	0.03952270	0.00129187
3	0.06311140	0.06157800	0.00153335
4	0.07332110	0.07153130	0.00178976
5	0.06897050	0.06694900	0.00202150
6	0.05352380	0.05133590	0.00218787
7	0.03338020	0.03108300	0.00229730
8	0.01524490	0.01286250	0.00238240
9	0.00379716	0.00135171	0.00244544
10	0.00030258	-0.00217555	0.00247813
11	0.00358234	0.00108416	0.00249818
12	0.01072670	0.00822736	0.00249937
13	0.01881500	0.01632000	0.00249492
14	0.02556180	0.02309190	0.00246993
15	0.02976880	0.02733160	0.00243720
16	0.03125600	0.02885190	0.00240408
17	0.03070640	0.02833670	0.00236965
18	0.02908980	0.02675530	0.00233445
19	0.02738130	0.02508020	0.00230105
20	0.02628780	0.02402310	0.00226467
21	0.02609420	0.02386440	0.00222985
22	0.02671110	0.02451340	0.00219774
23	0.02789690	0.02572490	0.00217198
24	0.02926120	0.02711220	0.00214906
25	0.03049150	0.02835780	0.00213369
26	0.03139310	0.02927470	0.00211834
27	0.03190510	0.02980240	0.00210270
28	0.03213740	0.03004660	0.00209085
29	0.03216690	0.03009140	0.00207548
30	0.03211230	0.03005580	0.00205650
31	0.03211680	0.03007800	0.00203873
32	0.03221270	0.03019270	0.00202005
33	0.03238080	0.03037800	0.00200280
34	0.03253080	0.03054280	0.00198792
35	0.03255000	0.03057490	0.00197514
36	0.03235880	0.03039330	0.00196550
37	0.03195440	0.02999630	0.00195804
38	0.03135120	0.02939710	0.00195406
39	0.03061670	0.02866410	0.00195257
40	0.02981840	0.02786700	0.00195144
41	0.02906020	0.02711040	0.00194985
42	0.02840700	0.02646000	0.00194697
43	0.02787940	0.02593690	0.00194252
44	0.02747280	0.02553650	0.00193635
45	0.02718130	0.02525370	0.00192759
46	0.02698140	0.02506560	0.00191586
47	0.02683800	0.02493600	0.00190200
48	0.02671300	0.02482640	0.00188657
49	0.02658910	0.02471860	0.00187045
50	0.02645090	0.02459690	0.00185404
51	0.02630830	0.02447190	0.00183638
52	0.02617000	0.02435240	0.00181761
53	0.02604230	0.02424220	0.00180014
54	0.02592770	0.02414350	0.00178416
55	0.02583580	0.02406620	0.00176960
56	0.02578660	0.02402980	0.00175685
57	0.02580850	0.02406140	0.00174716
58	0.02591810	0.02417770	0.00174044
59	0.02613010	0.02439420	0.00173591
60	0.02645900	0.02472610	0.00173296
61	0.02688330	0.02515370	0.00172957
62	0.02741570	0.02569020	0.00172547
63	0.02802890	0.02630700	0.00172186
64	0.02869070	0.02697100	0.00171970
65	0.02932490	0.02760670	0.00171813
66	0.02987400	0.02815660	0.00171737
67	0.03030850	0.02859050	0.00171801
68	0.03063780	0.02891690	0.00172081
69	0.03085570	0.02913320	0.00172255
70	0.03100630	0.02928450	0.00172187
71	0.03109680	0.02937730	0.00171956
72	0.03114940	0.02943110	0.00171826
73	0.03117760	0.02945830	0.00171930
74	0.03121430	0.02949080	0.00172345
75	0.03130070	0.02956960	0.00173104
76	0.03143370	0.02969130	0.00174241
77	0.03158820	0.02983110	0.00175708
78	0.03170970	0.02993510	0.00177458
79	0.03173930	0.02994610	0.00179317
80	0.03165840	0.02984760	0.00181078
81	0.03146120	0.02963560	0.00182562
82	0.03116490	0.02932900	0.00183591
83	0.03081280	0.02896810	0.00184471
84	0.03043180	0.02857930	0.00185249
85	0.03005560	0.02819570	0.00185993
86	0.02970390	0.02783750	0.00186640
87	0.02941490	0.02754350	0.00187143
88	0.02922380	0.02734850	0.00187530
89	0.02915330	0.02727510	0.00187825
90	0.02921850	0.02733800	0.00188048
91	0.02942560	0.02754380	0.00188177
92	0.02975980	0.02787720	0.00188256
93	0.03018930	0.02830690	0.00188237
94	0.03067290	0.02879050	0.00188239
95	0.03120370	0.02932090	0.00188281
96	0.03176940	0.02988540	0.00188404
97	0.03235920	0.03047470	0.00188451
98	0.03296220	0.03107850	0.00188363
99	0.03357740	0.03169520	0.00188216
100	0.03419370	0.03231350	0.00188017
101	0.03479730	0.03291900	0.00187833
102	0.03537330	0.03349680	0.00187644
103	0.03591430	0.03404060	0.00187370
104	0.03643700	0.03456700	0.00187000
105	0.03696020	0.03509500	0.00186523
106	0.03751610	0.03565650	0.00185958
107	0.03812670	0.03627170	0.00185498
108	0.03881610	0.03696470	0.00185140
109	0.03959650	0.03774780	0.00184863
110	0.04045370	0.03860700	0.00184666
111	0.04138430	0.03953870	0.00184558
112	0.04236820	0.04052340	0.00184480
113	0.04338070	0.04153680	0.00184387
114	0.04438250	0.04253960	0.00184290
115	0.04535650	0.04351430	0.00184223
116	0.04629310	0.04445090	0.00184220
117	0.04719910	0.04535620	0.00184295
118	0.04808660	0.04624210	0.00184451
119	0.04897430	0.04712750	0.00184682
120	0.04987640	0.04802640	0.00185001
121	0.05079240	0.04893790	0.00185447
122	0.05172390	0.04986360	0.00186026
123	0.05265150	0.05078470	0.00186681
124	0.05354680	0.05167390	0.00187295
