Time	Cd Total	Cd Pressure	Cd Viscous
1	0.23961400	0.22225800	0.01735640
2	0.42728200	0.40550200	0.02178050
3	0.60889200	0.58223800	0.02665360
4	0.69916900	0.66791000	0.03125920
5	0.66700100	0.63190400	0.03509730
6	0.53540400	0.49746300	0.03794060
7	0.36055900	0.32074100	0.03981810
8	0.20365900	0.16273800	0.04092110
9	0.10885400	0.06750230	0.04135160
10	0.09247460	0.05124240	0.04123220
11	0.14335000	0.10261300	0.04073710
12	0.23222600	0.19229800	0.03992820
13	0.32615900	0.28723600	0.03892280
14	0.39881300	0.36105000	0.03776300
15	0.43716700	0.40064300	0.03652360
16	0.44111100	0.40584200	0.03526880
17	0.42073200	0.38669300	0.03403890
18	0.39033400	0.35746500	0.03286930
19	0.36320500	0.33141800	0.03178700
20	0.34805700	0.31725800	0.03079820
21	0.34765600	0.31774700	0.02990950
22	0.35983000	0.33071000	0.02912050
23	0.37940400	0.35096700	0.02843700
24	0.40035900	0.37251100	0.02784850
25	0.41803800	0.39068800	0.02734940
26	0.42993000	0.40300900	0.02692100
27	0.43582700	0.40928000	0.02654730
28	0.43739600	0.41117200	0.02622460
29	0.43686700	0.41092700	0.02593910
30	0.43661700	0.41093300	0.02568370
31	0.43834000	0.41287900	0.02546170
32	0.44268600	0.41742500	0.02526090
33	0.44958200	0.42450000	0.02508230
34	0.45812200	0.43319900	0.02492260
35	0.46724700	0.44247100	0.02477610
36	0.47594000	0.45130000	0.02463990
37	0.48363700	0.45912400	0.02451340
38	0.49020000	0.46580300	0.02439770
39	0.49576800	0.47147900	0.02428910
40	0.50065100	0.47647000	0.02418170
41	0.50523600	0.48116200	0.02407360
42	0.50981900	0.48586200	0.02395700
43	0.51465900	0.49082600	0.02383240
44	0.52000800	0.49630900	0.02369880
45	0.52594700	0.50239400	0.02355310
46	0.53233400	0.50893500	0.02339830
47	0.53894100	0.51570600	0.02323510
48	0.54556300	0.52249600	0.02306710
49	0.55214900	0.52925200	0.02289640
50	0.55863200	0.53591000	0.02272180
51	0.56499900	0.54245900	0.02254060
52	0.57129600	0.54894500	0.02235140
53	0.57752400	0.55536800	0.02215670
54	0.58362300	0.56166700	0.02195660
55	0.58953400	0.56777700	0.02175720
56	0.59533500	0.57377400	0.02156120
57	0.60105300	0.57967800	0.02137450
58	0.60673100	0.58553700	0.02119470
59	0.61238400	0.59135800	0.02102570
60	0.61810500	0.59723900	0.02086580
61	0.62393800	0.60322400	0.02071430
62	0.63001800	0.60945100	0.02056710
63	0.63631200	0.61588900	0.02042350
64	0.64292500	0.62264400	0.02028090
65	0.64976700	0.62962900	0.02013820
66	0.65678500	0.63679000	0.01999470
67	0.66384800	0.64400100	0.01984740
68	0.67090000	0.65120200	0.01969730
69	0.67786100	0.65832200	0.01953950
70	0.68462000	0.66524800	0.01937280
71	0.69096100	0.67175700	0.01920350
72	0.69667600	0.67763800	0.01903810
73	0.70154800	0.68266700	0.01888060
74	0.70544800	0.68671600	0.01873290
75	0.70858500	0.68999200	0.01859250
76	0.71116800	0.69270700	0.01846060
77	0.71341100	0.69506800	0.01834320
78	0.71541800	0.69717900	0.01823890
79	0.71718000	0.69903500	0.01814550
80	0.71869000	0.70063000	0.01805970
81	0.71994400	0.70196200	0.01798170
82	0.72096100	0.70305200	0.01790930
83	0.72191100	0.70406600	0.01784530
84	0.72287000	0.70508200	0.01778820
85	0.72402600	0.70628800	0.01773860
86	0.72535800	0.70766300	0.01769500
87	0.72705200	0.70939600	0.01765650
88	0.72913900	0.71151700	0.01762200
89	0.73164100	0.71405100	0.01759040
90	0.73451900	0.71695900	0.01756010
91	0.73782700	0.72029800	0.01752880
92	0.74155700	0.72406000	0.01749650
93	0.74573300	0.72826900	0.01746340
94	0.75030300	0.73287300	0.01742990
95	0.75534100	0.73794500	0.01739600
96	0.76081100	0.74344800	0.01736260
97	0.76665500	0.74932700	0.01732810
98	0.77274300	0.75545200	0.01729110
99	0.77894200	0.76169200	0.01725040
100	0.78503800	0.76783300	0.01720470
101	0.79082500	0.77367000	0.01715550
102	0.79618400	0.77908100	0.01710280
103	0.80104800	0.78400200	0.01704630
104	0.80542400	0.78843900	0.01698480
105	0.80934200	0.79242400	0.01691840
106	0.81281900	0.79597100	0.01684820
107	0.81586200	0.79908800	0.01677450
108	0.81844000	0.80174300	0.01669660
109	0.82057100	0.80395800	0.01661290
110	0.82214000	0.80561400	0.01652580
111	0.82313800	0.80669900	0.01643870
112	0.82358100	0.80722800	0.01635260
113	0.82353700	0.80727100	0.01626610
114	0.82303400	0.80685500	0.01617950
115	0.82218100	0.80609100	0.01609050
116	0.82101200	0.80500600	0.01600610
117	0.81965100	0.80372500	0.01592580
118	0.81819100	0.80234200	0.01584900
119	0.81671600	0.80094000	0.01577610
120	0.81525600	0.79954800	0.01570840
121	0.81387700	0.79823000	0.01564700
122	0.81268700	0.79709500	0.01559240
123	0.81175400	0.79621000	0.01554360
124	0.81107400	0.79557400	0.01549980
125	0.81052800	0.79506700	0.01546090
126	0.80995100	0.79452300	0.01542820
127	0.80912200	0.79372100	0.01540030
128	0.80787200	0.79249500	0.01537690
129	0.80604600	0.79069000	0.01535590
130	0.80354700	0.78821000	0.01533730
131	0.80036000	0.78503900	0.01532020
132	0.79651000	0.78120700	0.01530300
133	0.79207900	0.77679700	0.01528170
134	0.78718300	0.77192300	0.01525980
135	0.78198800	0.76675500	0.01523390
136	0.77664200	0.76143800	0.01520480
137	0.77132000	0.75615100	0.01516910
138	0.76614100	0.75101400	0.01512770
139	0.76127500	0.74619300	0.01508180
140	0.75678200	0.74174800	0.01503440
141	0.75276200	0.73777500	0.01498700
142	0.74926300	0.73432000	0.01494270
143	0.74639100	0.73149000	0.01490080
144	0.74415500	0.72929300	0.01486200
145	0.74255000	0.72772500	0.01482560
146	0.74153200	0.72674000	0.01479200
147	0.74101700	0.72625500	0.01476180
148	0.74086900	0.72613100	0.01473790
149	0.74096300	0.72624100	0.01472200
150	0.74117500	0.72646100	0.01471430
151	0.74139300	0.72667900	0.01471400
152	0.74151600	0.72679400	0.01472240
153	0.74151100	0.72677200	0.01473960
154	0.74137700	0.72661200	0.01476530
155	0.74115100	0.72635500	0.01479670
156	0.74083000	0.72599700	0.01483280
157	0.74043700	0.72556600	0.01487100
158	0.73997800	0.72507000	0.01490770
159	0.73949200	0.72455200	0.01494010
160	0.73906700	0.72410100	0.01496600
161	0.73878800	0.72380200	0.01498550
162	0.73876700	0.72376700	0.01500010
163	0.73908500	0.72407500	0.01501020
164	0.73979100	0.72477300	0.01501820
165	0.74080000	0.72577200	0.01502730
166	0.74194200	0.72690600	0.01503630
167	0.74304000	0.72799700	0.01504250
168	0.74394400	0.72889900	0.01504470
169	0.74447500	0.72943000	0.01504580
170	0.74454400	0.72949700	0.01504650
171	0.74411700	0.72906600	0.01505030
172	0.74326200	0.72820400	0.01505810
173	0.74204300	0.72697400	0.01506870
174	0.74059100	0.72550800	0.01508300
175	0.73901300	0.72391200	0.01510080
176	0.73739800	0.72227700	0.01512070
177	0.73578300	0.72064100	0.01514160
178	0.73416000	0.71899800	0.01516260
179	0.73255200	0.71736800	0.01518330
180	0.73092000	0.71571800	0.01520270
181	0.72925900	0.71403900	0.01521990
182	0.72749000	0.71225700	0.01523350
183	0.72556500	0.71032300	0.01524220
184	0.72344800	0.70820400	0.01524440
185	0.72113600	0.70589500	0.01524070
186	0.71872000	0.70348700	0.01523300
187	0.71624700	0.70102500	0.01522250
188	0.71382800	0.69861800	0.01520990
189	0.71150200	0.69630600	0.01519570
190	0.70937900	0.69419800	0.01518030
191	0.70746100	0.69229700	0.01516430
192	0.70580900	0.69066000	0.01514950
193	0.70442000	0.68928400	0.01513700
194	0.70333600	0.68820700	0.01512920
195	0.70246500	0.68733900	0.01512670
196	0.70179300	0.68666500	0.01512830
197	0.70125800	0.68612400	0.01513390
198	0.70089000	0.68574600	0.01514370
199	0.70065600	0.68549700	0.01515870
200	0.70060700	0.68542900	0.01517870
201	0.70065700	0.68545300	0.01520390
202	0.70082000	0.68558400	0.01523650
203	0.70105100	0.68577200	0.01527840
204	0.70133400	0.68600700	0.01532690
205	0.70154400	0.68616100	0.01538330
206	0.70164200	0.68619800	0.01544460
207	0.70157800	0.68606600	0.01551190
208	0.70133400	0.68574900	0.01558540
209	0.70093400	0.68526700	0.01566670
210	0.70035700	0.68460400	0.01575360
211	0.69961800	0.68377300	0.01584530
212	0.69874200	0.68280400	0.01593820
213	0.69777000	0.68173900	0.01603050
214	0.69669300	0.68057700	0.01611630
215	0.69555300	0.67935700	0.01619580
216	0.69434500	0.67807800	0.01626750
217	0.69304300	0.67671000	0.01633340
218	0.69161800	0.67522500	0.01639290
219	0.69007700	0.67362700	0.01644920
220	0.68843700	0.67193700	0.01650070
221	0.68669000	0.67014100	0.01654910
222	0.68484700	0.66825400	0.01659290
223	0.68297500	0.66634100	0.01663370
224	0.68108200	0.66441100	0.01667110
225	0.67916700	0.66246100	0.01670600
226	0.67719500	0.66045700	0.01673740
227	0.67517400	0.65840800	0.01676610
228	0.67307100	0.65628100	0.01679020
229	0.67085600	0.65404600	0.01680990
230	0.66849200	0.65166800	0.01682390
231	0.66597500	0.64914100	0.01683350
232	0.66329900	0.64646200	0.01683660
233	0.66047600	0.64364300	0.01683320
234	0.65750700	0.64068500	0.01682220
235	0.65439100	0.63758700	0.01680390
236	0.65113100	0.63435200	0.01677890
237	0.64774600	0.63099700	0.01674860
238	0.64422700	0.62751300	0.01671330
239	0.64056500	0.62389200	0.01667330
240	0.63676100	0.62013300	0.01662880
241	0.63283900	0.61625700	0.01658130
242	0.62880400	0.61227400	0.01652920
243	0.62470300	0.60822800	0.01647530
244	0.62056500	0.60414700	0.01641770
245	0.61642200	0.60006400	0.01635770
246	0.61229900	0.59600400	0.01629470
247	0.60820100	0.59197100	0.01623030
248	0.60417400	0.58801000	0.01616410
249	0.60022600	0.58412900	0.01609650
250	0.59636000	0.58033400	0.01602660
251	0.59259100	0.57663200	0.01595960
252	0.58893700	0.57304200	0.01589470
253	0.58540800	0.56957500	0.01583290
254	0.58198900	0.56621600	0.01577320
255	0.57871500	0.56299800	0.01571630
256	0.57557000	0.55990700	0.01566210
257	0.57249000	0.55687800	0.01561230
258	0.56952600	0.55396000	0.01556590
259	0.56677600	0.55125200	0.01552350
260	0.56431500	0.54883100	0.01548430
261	0.56217400	0.54672600	0.01544800
