Time	Cd Total	Cd Pressure	Cd Viscous
1	0.21802000	0.21168400	0.00633599
2	0.27247200	0.26457400	0.00789843
3	0.32562600	0.31599900	0.00962631
4	0.34980800	0.33854300	0.01126520
5	0.33441300	0.32175400	0.01265900
6	0.28722400	0.27352800	0.01369560
7	0.22656500	0.21218500	0.01437990
8	0.17304500	0.15828700	0.01475760
9	0.14161600	0.12672700	0.01488860
10	0.13819500	0.12337500	0.01482040
11	0.15832800	0.14372500	0.01460350
12	0.19150700	0.17723000	0.01427730
13	0.22565300	0.21177300	0.01387950
14	0.25126000	0.23782000	0.01343990
15	0.26360700	0.25062300	0.01298450
16	0.26291000	0.25037600	0.01253350
17	0.25314400	0.24104300	0.01210140
18	0.23983800	0.22814300	0.01169440
19	0.22798300	0.21666000	0.01132310
20	0.22098800	0.20999200	0.01099610
21	0.21979500	0.20907900	0.01071610
22	0.22342800	0.21294600	0.01048180
23	0.22976800	0.21947900	0.01028950
24	0.23645600	0.22632200	0.01013350
25	0.24174100	0.23173200	0.01000930
26	0.24474700	0.23483400	0.00991232
27	0.24549300	0.23565600	0.00983634
28	0.24462200	0.23484700	0.00977509
29	0.24309300	0.23336600	0.00972724
30	0.24174500	0.23205600	0.00968914
31	0.24109700	0.23143900	0.00965808
32	0.24131600	0.23168300	0.00963289
33	0.24230900	0.23269600	0.00961245
34	0.24374500	0.23414900	0.00959629
35	0.24529900	0.23571600	0.00958298
36	0.24668100	0.23710900	0.00957215
37	0.24770500	0.23814400	0.00956137
38	0.24842200	0.23886900	0.00955325
39	0.24891700	0.23937000	0.00954699
40	0.24931100	0.23976800	0.00954288
41	0.24965600	0.24011700	0.00953890
42	0.25005600	0.24052400	0.00953238
43	0.25053600	0.24101400	0.00952171
44	0.25109700	0.24158900	0.00950832
45	0.25167800	0.24218700	0.00949085
46	0.25223300	0.24276200	0.00947028
47	0.25276000	0.24331500	0.00944487
48	0.25329300	0.24388100	0.00941177
49	0.25384500	0.24447600	0.00936940
50	0.25444400	0.24512500	0.00931911
51	0.25513200	0.24587000	0.00926219
52	0.25593300	0.24673300	0.00920027
53	0.25687100	0.24773800	0.00913387
54	0.25792900	0.24886600	0.00906348
55	0.25911600	0.25012700	0.00898909
56	0.26037400	0.25146400	0.00891017
57	0.26162700	0.25280100	0.00882555
58	0.26281300	0.25407700	0.00873516
59	0.26388700	0.25524600	0.00864033
60	0.26478200	0.25624000	0.00854259
61	0.26549700	0.25705500	0.00844185
62	0.26602500	0.25768500	0.00834032
63	0.26641100	0.25817100	0.00823955
64	0.26666600	0.25852500	0.00814156
65	0.26685000	0.25880200	0.00804819
66	0.26700700	0.25904600	0.00796017
67	0.26717400	0.25929400	0.00787981
68	0.26737900	0.25957300	0.00780662
69	0.26763800	0.25989800	0.00773963
70	0.26795400	0.26027500	0.00767927
71	0.26828200	0.26065700	0.00762503
72	0.26857200	0.26099500	0.00757652
73	0.26877000	0.26123800	0.00753200
74	0.26889100	0.26139900	0.00749164
75	0.26895500	0.26150000	0.00745465
76	0.26900700	0.26158700	0.00742048
77	0.26907900	0.26169000	0.00738898
78	0.26920800	0.26184800	0.00736002
79	0.26942900	0.26209600	0.00733319
80	0.26978000	0.26247200	0.00730836
81	0.27025300	0.26296700	0.00728570
82	0.27085400	0.26359000	0.00726445
83	0.27158100	0.26433600	0.00724448
84	0.27245600	0.26523000	0.00722537
85	0.27345200	0.26624600	0.00720563
86	0.27458400	0.26739900	0.00718449
87	0.27586100	0.26870100	0.00716077
88	0.27728000	0.27014600	0.00713439
89	0.27879700	0.27169300	0.00710446
90	0.28035200	0.27328200	0.00707039
91	0.28186900	0.27483700	0.00703161
92	0.28327600	0.27628800	0.00698828
93	0.28451900	0.27757800	0.00694110
94	0.28556900	0.27867800	0.00689024
95	0.28642900	0.27959300	0.00683619
96	0.28709900	0.28032000	0.00677928
97	0.28761500	0.28089500	0.00672015
98	0.28801900	0.28135900	0.00665971
99	0.28837100	0.28177200	0.00659887
100	0.28870000	0.28216200	0.00653848
101	0.28901700	0.28253700	0.00647959
102	0.28930900	0.28288600	0.00642296
103	0.28953700	0.28316900	0.00636893
104	0.28970100	0.28338300	0.00631801
105	0.28976800	0.28349800	0.00627003
106	0.28972600	0.28350100	0.00622478
107	0.28958500	0.28340300	0.00618161
108	0.28939200	0.28325000	0.00614131
109	0.28920700	0.28310300	0.00610446
110	0.28903700	0.28296500	0.00607222
111	0.28887600	0.28283100	0.00604516
112	0.28875900	0.28273500	0.00602407
113	0.28868700	0.28267900	0.00600886
114	0.28868200	0.28268300	0.00599977
115	0.28875100	0.28275400	0.00599660
116	0.28889400	0.28289600	0.00599859
117	0.28909500	0.28309000	0.00600456
118	0.28937200	0.28336000	0.00601273
119	0.28971300	0.28369200	0.00602126
120	0.29009600	0.28406700	0.00602851
121	0.29049900	0.28446600	0.00603280
122	0.29091100	0.28487800	0.00603307
123	0.29136000	0.28533100	0.00602880
124	0.29185800	0.28583900	0.00601937
125	0.29240500	0.28640100	0.00600419
126	0.29301000	0.28702500	0.00598496
127	0.29366300	0.28770100	0.00596201
128	0.29430800	0.28837300	0.00593454
129	0.29486700	0.28896500	0.00590186
130	0.29527300	0.28940800	0.00586501
131	0.29547900	0.28965300	0.00582576
132	0.29547100	0.28968400	0.00578661
133	0.29527100	0.28952100	0.00574995
134	0.29491600	0.28919800	0.00571817
135	0.29447800	0.28878500	0.00569332
136	0.29403900	0.28836200	0.00567681
137	0.29366600	0.28799700	0.00566846
138	0.29337100	0.28770300	0.00566754
139	0.29316000	0.28748700	0.00567211
140	0.29300100	0.28732000	0.00568035
141	0.29289200	0.28720100	0.00569110
142	0.29282600	0.28712200	0.00570340
143	0.29279700	0.28708100	0.00571674
144	0.29279100	0.28706000	0.00573151
145	0.29277700	0.28703000	0.00574749
146	0.29274800	0.28698400	0.00576411
147	0.29269400	0.28691300	0.00578095
148	0.29257500	0.28677700	0.00579796
149	0.29236900	0.28655400	0.00581515
150	0.29201400	0.28618200	0.00583173
151	0.29153500	0.28568800	0.00584650
152	0.29093500	0.28507700	0.00585805
153	0.29022900	0.28436300	0.00586583
154	0.28944300	0.28357300	0.00587008
155	0.28859700	0.28272600	0.00587074
156	0.28775600	0.28188800	0.00586867
157	0.28698800	0.28112300	0.00586534
158	0.28635900	0.28049800	0.00586118
159	0.28588400	0.28002800	0.00585613
160	0.28558300	0.27973200	0.00585075
161	0.28548700	0.27964100	0.00584540
162	0.28561500	0.27977500	0.00584022
163	0.28599200	0.28015700	0.00583557
164	0.28663600	0.28080400	0.00583181
165	0.28756600	0.28173600	0.00582959
166	0.28878800	0.28295800	0.00582963
167	0.29030200	0.28447000	0.00583211
168	0.29205700	0.28622100	0.00583665
169	0.29400300	0.28816000	0.00584274
170	0.29604400	0.29019400	0.00584980
171	0.29810800	0.29225000	0.00585774
172	0.30008000	0.29421400	0.00586624
173	0.30188400	0.29600900	0.00587507
174	0.30346700	0.29758200	0.00588473
175	0.30483800	0.29894300	0.00589475
176	0.30598000	0.30007400	0.00590567
177	0.30692800	0.30101000	0.00591793
178	0.30771300	0.30178200	0.00593122
179	0.30838000	0.30243600	0.00594428
180	0.30895200	0.30299600	0.00595616
181	0.30946700	0.30350100	0.00596607
182	0.30994400	0.30397000	0.00597343
183	0.31038300	0.30440500	0.00597772
184	0.31077700	0.30479800	0.00597879
185	0.31112900	0.30515300	0.00597632
186	0.31144900	0.30547800	0.00597090
187	0.31174000	0.30577700	0.00596306
188	0.31205300	0.30610000	0.00595323
189	0.31240000	0.30645800	0.00594187
190	0.31277600	0.30684600	0.00592954
191	0.31316200	0.30724500	0.00591622
192	0.31355200	0.30765000	0.00590201
193	0.31395700	0.30807100	0.00588662
194	0.31441700	0.30854700	0.00586995
195	0.31494600	0.30909400	0.00585156
196	0.31555300	0.30972200	0.00583139
197	0.31624700	0.31043800	0.00580932
198	0.31701700	0.31123200	0.00578558
199	0.31787400	0.31211300	0.00576090
200	0.31883000	0.31309400	0.00573626
201	0.31991400	0.31420100	0.00571302
202	0.32115100	0.31545900	0.00569215
203	0.32254900	0.31687500	0.00567427
204	0.32412600	0.31846500	0.00566049
205	0.32586800	0.32021500	0.00565246
206	0.32774600	0.32209600	0.00564970
207	0.32971400	0.32406100	0.00565228
208	0.33171200	0.32605400	0.00565869
209	0.33368200	0.32801300	0.00566865
210	0.33555800	0.32987700	0.00568142
211	0.33729600	0.33160000	0.00569609
212	0.33885600	0.33314400	0.00571195
213	0.34021800	0.33449000	0.00572770
214	0.34136100	0.33561900	0.00574144
215	0.34227500	0.33652300	0.00575250
216	0.34295800	0.33719800	0.00576050
217	0.34341100	0.33764600	0.00576534
218	0.34363300	0.33786500	0.00576786
219	0.34362800	0.33786000	0.00576810
220	0.34341300	0.33764600	0.00576666
221	0.34303400	0.33727000	0.00576409
222	0.34254300	0.33678100	0.00576125
223	0.34200500	0.33624600	0.00575867
224	0.34147800	0.33572200	0.00575627
225	0.34101100	0.33525700	0.00575407
226	0.34061300	0.33486000	0.00575232
227	0.34028900	0.33453800	0.00575129
228	0.34005700	0.33430600	0.00575093
229	0.33993100	0.33418000	0.00575060
230	0.33992700	0.33417800	0.00574955
231	0.34006400	0.33431700	0.00574730
232	0.34032800	0.33458500	0.00574334
233	0.34070000	0.33496200	0.00573773
234	0.34117100	0.33544100	0.00573003
235	0.34174100	0.33602000	0.00572035
236	0.34242400	0.33671500	0.00570831
237	0.34324200	0.33754800	0.00569389
238	0.34419300	0.33851500	0.00567760
239	0.34528100	0.33962100	0.00566011
240	0.34648700	0.34084600	0.00564170
241	0.34779800	0.34217500	0.00562310
242	0.34918200	0.34357700	0.00560467
243	0.35061800	0.34503100	0.00558648
244	0.35206900	0.34650100	0.00556807
245	0.35354300	0.34799400	0.00554982
246	0.35504600	0.34951400	0.00553175
247	0.35661200	0.35109800	0.00551405
248	0.35825800	0.35276100	0.00549642
249	0.36002700	0.35454800	0.00547928
250	0.36192400	0.35646000	0.00546354
251	0.36396400	0.35851400	0.00544979
252	0.36613400	0.36069600	0.00543814
253	0.36841300	0.36298400	0.00542867
