Time	Cd Total	Cd Pressure	Cd Viscous
1	0.01413720	0.01304670	0.00109056
2	0.03726880	0.03597820	0.00129052
3	0.05884200	0.05729300	0.00154908
4	0.06904890	0.06722290	0.00182599
5	0.06495440	0.06287640	0.00207798
6	0.04964650	0.04739420	0.00225233
7	0.02963720	0.02727490	0.00236224
8	0.01172110	0.00926008	0.00246099
9	0.00058711	-0.00193065	0.00251776
10	-0.00225917	-0.00480231	0.00254313
11	0.00192497	-0.00062782	0.00255279
12	0.01020100	0.00765957	0.00254144
13	0.01928650	0.01677990	0.00250660
14	0.02671760	0.02426180	0.00245584
15	0.03131980	0.02891200	0.00240777
16	0.03305770	0.03069080	0.00236681
17	0.03279310	0.03045890	0.00233425
18	0.03164880	0.02933340	0.00231541
19	0.03055400	0.02826260	0.00229139
20	0.03031700	0.02805090	0.00226606
21	0.03111710	0.02887840	0.00223868
22	0.03284250	0.03063240	0.00221010
23	0.03499540	0.03281050	0.00218489
24	0.03710940	0.03494500	0.00216442
25	0.03887790	0.03672820	0.00214973
26	0.04014210	0.03800390	0.00213820
27	0.04092890	0.03879900	0.00212991
28	0.04132650	0.03920290	0.00212364
29	0.04147000	0.03935260	0.00211738
30	0.04143620	0.03932670	0.00210950
31	0.04131950	0.03921940	0.00210006
32	0.04105180	0.03896200	0.00208978
33	0.04066490	0.03858590	0.00207893
34	0.04011400	0.03804600	0.00206807
35	0.03938470	0.03732690	0.00205786
36	0.03844750	0.03639850	0.00204899
37	0.03730700	0.03526690	0.00204011
38	0.03600620	0.03397400	0.00203213
39	0.03458830	0.03256480	0.00202344
40	0.03316700	0.03115180	0.00201522
41	0.03185680	0.02984940	0.00200748
42	0.03072140	0.02872250	0.00199887
43	0.02980920	0.02781810	0.00199115
44	0.02915900	0.02717410	0.00198487
45	0.02877180	0.02678920	0.00198262
46	0.02863670	0.02665590	0.00198072
47	0.02868080	0.02670040	0.00198040
48	0.02880770	0.02682740	0.00198025
49	0.02894360	0.02696120	0.00198244
50	0.02905500	0.02706930	0.00198563
51	0.02915530	0.02716490	0.00199038
52	0.02926150	0.02726360	0.00199790
53	0.02938630	0.02737630	0.00201005
54	0.02952750	0.02750340	0.00202416
55	0.02969000	0.02765360	0.00203641
56	0.02989660	0.02785050	0.00204611
57	0.03014760	0.02809310	0.00205455
58	0.03043070	0.02836790	0.00206272
59	0.03071310	0.02864170	0.00207149
60	0.03099110	0.02891010	0.00208102
61	0.03125110	0.02916030	0.00209084
62	0.03147780	0.02937660	0.00210114
63	0.03164390	0.02953300	0.00211095
64	0.03175760	0.02963740	0.00212022
65	0.03181880	0.02968950	0.00212929
66	0.03183130	0.02969360	0.00213774
67	0.03181240	0.02966710	0.00214532
68	0.03179760	0.02964550	0.00215211
69	0.03180780	0.02964970	0.00215814
70	0.03185460	0.02969100	0.00216361
71	0.03194580	0.02977720	0.00216863
72	0.03208690	0.02991330	0.00217364
73	0.03226210	0.03008450	0.00217765
74	0.03248800	0.03030620	0.00218171
75	0.03275500	0.03056920	0.00218587
76	0.03304200	0.03085280	0.00218918
77	0.03331300	0.03112210	0.00219094
78	0.03355430	0.03136280	0.00219151
79	0.03375530	0.03156450	0.00219078
80	0.03392560	0.03173670	0.00218884
81	0.03405730	0.03187170	0.00218552
82	0.03415360	0.03197290	0.00218063
83	0.03421030	0.03203580	0.00217451
