Time	Cd Total	Cd Pressure	Cd Viscous
1	-0.00395116	-0.00494559	0.00099442
2	0.01088570	0.00973207	0.00115361
3	0.02519680	0.02386560	0.00133118
4	0.03076030	0.02925610	0.00150420
5	0.02466890	0.02301880	0.00165011
6	0.00939686	0.00765741	0.00173944
7	-0.00954347	-0.01133360	0.00179016
8	-0.02633120	-0.02816770	0.00183652
9	-0.03671190	-0.03858730	0.00187541
10	-0.03935790	-0.04126070	0.00190287
11	-0.03560560	-0.03753430	0.00192869
12	-0.02802420	-0.02997290	0.00194872
13	-0.01972640	-0.02169380	0.00196739
14	-0.01302570	-0.01499880	0.00197311
15	-0.00911786	-0.01108070	0.00196288
16	-0.00816253	-0.01010700	0.00194447
17	-0.00944809	-0.01136890	0.00192082
18	-0.01184670	-0.01373960	0.00189291
19	-0.01428330	-0.01614350	0.00186016
20	-0.01594530	-0.01777170	0.00182633
21	-0.01653270	-0.01831930	0.00178659
22	-0.01610540	-0.01785560	0.00175012
23	-0.01504090	-0.01675320	0.00171236
24	-0.01377660	-0.01545580	0.00167924
25	-0.01269210	-0.01433980	0.00164769
26	-0.01200290	-0.01362410	0.00162123
27	-0.01177850	-0.01337320	0.00159472
28	-0.01191580	-0.01348560	0.00156987
29	-0.01226360	-0.01380950	0.00154591
30	-0.01259660	-0.01411880	0.00152218
31	-0.01272190	-0.01422060	0.00149867
32	-0.01251150	-0.01398830	0.00147679
33	-0.01190490	-0.01336020	0.00145529
34	-0.01092330	-0.01235810	0.00143475
35	-0.00963324	-0.01104770	0.00141449
36	-0.00818334	-0.00957623	0.00139289
37	-0.00667650	-0.00804798	0.00137148
38	-0.00519111	-0.00654485	0.00135374
39	-0.00377901	-0.00511621	0.00133720
40	-0.00248729	-0.00381005	0.00132277
41	-0.00132246	-0.00263329	0.00131083
42	-0.00025351	-0.00155333	0.00129982
43	0.00076081	-0.00052687	0.00128768
44	0.00177664	0.00050239	0.00127425
45	0.00280949	0.00154772	0.00126177
46	0.00387653	0.00262575	0.00125078
47	0.00497380	0.00373210	0.00124170
48	0.00609476	0.00486047	0.00123429
49	0.00722217	0.00599400	0.00122817
50	0.00833159	0.00710926	0.00122233
51	0.00942626	0.00821137	0.00121489
