Time	Cd Total	Cd Pressure	Cd Viscous
1	0.17227400	0.16630100	0.00597260
2	0.23150900	0.22412400	0.00738440
3	0.29014300	0.28121200	0.00893110
4	0.31716700	0.30680100	0.01036570
5	0.29992600	0.28834200	0.01158450
6	0.24601300	0.23353400	0.01247890
7	0.17700000	0.16392800	0.01307190
8	0.11688400	0.10348400	0.01339960
9	0.08292100	0.06939440	0.01352650
10	0.08122350	0.06773150	0.01349200
11	0.10685800	0.09352550	0.01333280
12	0.14715400	0.13409200	0.01306150
13	0.18816600	0.17544900	0.01271690
14	0.21850900	0.20618200	0.01232730
15	0.23286800	0.22094700	0.01192140
16	0.23151700	0.22000000	0.01151740
17	0.21939800	0.20826900	0.01112890
18	0.20326300	0.19249800	0.01076470
19	0.18934400	0.17891100	0.01043300
20	0.18169000	0.17155200	0.01013840
21	0.18138700	0.17150500	0.00988195
22	0.18712900	0.17746800	0.00966156
23	0.19618300	0.18670600	0.00947681
24	0.20563800	0.19631900	0.00931918
25	0.21321100	0.20402700	0.00918472
26	0.21783000	0.20876200	0.00906807
27	0.21952100	0.21055600	0.00896499
28	0.21909300	0.21022200	0.00887176
29	0.21771800	0.20893000	0.00878781
30	0.21655600	0.20784100	0.00871472
31	0.21632500	0.20767300	0.00865188
32	0.21734700	0.20874800	0.00859865
33	0.21944800	0.21089400	0.00855474
34	0.22225800	0.21374000	0.00851831
35	0.22532800	0.21684100	0.00848703
36	0.22821500	0.21975600	0.00845886
37	0.23070200	0.22226900	0.00843299
38	0.23273300	0.22432700	0.00840580
39	0.23434900	0.22597200	0.00837657
40	0.23576100	0.22741700	0.00834478
41	0.23715700	0.22884700	0.00830989
42	0.23868600	0.23041600	0.00826993
43	0.24045300	0.23222900	0.00822365
44	0.24251300	0.23434200	0.00817126
45	0.24486400	0.23675300	0.00811156
46	0.24744600	0.23940200	0.00804434
47	0.25022500	0.24225200	0.00797250
48	0.25308200	0.24518300	0.00789907
49	0.25605400	0.24822700	0.00782656
50	0.25913000	0.25137300	0.00775625
51	0.26231800	0.25463100	0.00768700
52	0.26560200	0.25798400	0.00761793
53	0.26892400	0.26137400	0.00754973
54	0.27220900	0.26472600	0.00748338
55	0.27542200	0.26800200	0.00741962
56	0.27855600	0.27119600	0.00735960
57	0.28158300	0.27427900	0.00730343
58	0.28452200	0.27727300	0.00724879
59	0.28733500	0.28014000	0.00719533
60	0.29008400	0.28294100	0.00714300
61	0.29280500	0.28571500	0.00709058
62	0.29553600	0.28849900	0.00703650
63	0.29831300	0.29133200	0.00698113
64	0.30117800	0.29425400	0.00692357
65	0.30414900	0.29728500	0.00686326
66	0.30723700	0.30043800	0.00679920
67	0.31045700	0.30372700	0.00672967
68	0.31381800	0.30716500	0.00665314
69	0.31726500	0.31069400	0.00657061
70	0.32069700	0.31421600	0.00648097
71	0.32395700	0.31757500	0.00638262
72	0.32694500	0.32066800	0.00627720
73	0.32951000	0.32334400	0.00616649
74	0.33161500	0.32556000	0.00605518
75	0.33334600	0.32739900	0.00594709
76	0.33480000	0.32895800	0.00584234
77	0.33600500	0.33026500	0.00574053
78	0.33698800	0.33134700	0.00564095
79	0.33775300	0.33220900	0.00554409
80	0.33827000	0.33282000	0.00544978
81	0.33857200	0.33321400	0.00535879
82	0.33876100	0.33348900	0.00527193
83	0.33898600	0.33379600	0.00518966
84	0.33942400	0.33431300	0.00511113
85	0.34023300	0.33519700	0.00503584
86	0.34150900	0.33654600	0.00496309
87	0.34333800	0.33844400	0.00489339
88	0.34573000	0.34090300	0.00482680
89	0.34863700	0.34387400	0.00476318
90	0.35199400	0.34729100	0.00470249
91	0.35576400	0.35112000	0.00464423
92	0.35985200	0.35526400	0.00458822
93	0.36424000	0.35970600	0.00453445
94	0.36891100	0.36442700	0.00448350
95	0.37385400	0.36941900	0.00443582
96	0.37903300	0.37464200	0.00439042
97	0.38437400	0.38002800	0.00434585
98	0.38976400	0.38546300	0.00430096
99	0.39507500	0.39082100	0.00425405
100	0.40011800	0.39591400	0.00420442
101	0.40473500	0.40058200	0.00415253
102	0.40880800	0.40470800	0.00409976
103	0.41228700	0.40823900	0.00404731
104	0.41520000	0.41120400	0.00399585
105	0.41763700	0.41369300	0.00394394
106	0.41969900	0.41580700	0.00389215
107	0.42151600	0.41767500	0.00384025
108	0.42313900	0.41935100	0.00378832
109	0.42458500	0.42084800	0.00373699
110	0.42584000	0.42215400	0.00368613
111	0.42686700	0.42323200	0.00363592
112	0.42765000	0.42406200	0.00358766
113	0.42822500	0.42468300	0.00354185
114	0.42862000	0.42512100	0.00349955
115	0.42888800	0.42542700	0.00346098
116	0.42909900	0.42567200	0.00342694
117	0.42930300	0.42590500	0.00339849
118	0.42954200	0.42616600	0.00337587
119	0.42985800	0.42649900	0.00335956
120	0.43026900	0.42692100	0.00334850
121	0.43078500	0.42744300	0.00334190
122	0.43140600	0.42806600	0.00333950
123	0.43208200	0.42874100	0.00334162
124	0.43277800	0.42942900	0.00334824
125	0.43341800	0.43005900	0.00335926
126	0.43396700	0.43059300	0.00337393
127	0.43444500	0.43105400	0.00339111
128	0.43479000	0.43138000	0.00340999
129	0.43499000	0.43156000	0.00343030
130	0.43496900	0.43151700	0.00345165
131	0.43473000	0.43125700	0.00347263
132	0.43422400	0.43073200	0.00349261
133	0.43348500	0.42997400	0.00351086
134	0.43250000	0.42897400	0.00352629
135	0.43132500	0.42778700	0.00353784
136	0.42996300	0.42641800	0.00354522
137	0.42842300	0.42487400	0.00354882
138	0.42668700	0.42313800	0.00354909
139	0.42480400	0.42125700	0.00354688
140	0.42284000	0.41929700	0.00354383
141	0.42088200	0.41734100	0.00354095
142	0.41901500	0.41547600	0.00353900
143	0.41730400	0.41376500	0.00353836
144	0.41578200	0.41224400	0.00353852
145	0.41447200	0.41093300	0.00353863
146	0.41337600	0.40983800	0.00353789
147	0.41245100	0.40891500	0.00353598
148	0.41166300	0.40813000	0.00353289
149	0.41095800	0.40743100	0.00352775
150	0.41030100	0.40678000	0.00352117
151	0.40964200	0.40612900	0.00351308
152	0.40898900	0.40548500	0.00350405
153	0.40831000	0.40481600	0.00349447
154	0.40765000	0.40416600	0.00348447
155	0.40703700	0.40356300	0.00347411
156	0.40651500	0.40305100	0.00346428
157	0.40608700	0.40263100	0.00345611
158	0.40570400	0.40225400	0.00345005
159	0.40533600	0.40189000	0.00344605
160	0.40490400	0.40146000	0.00344430
161	0.40441500	0.40097000	0.00344467
162	0.40383900	0.40039200	0.00344694
163	0.40321900	0.39976800	0.00345098
164	0.40258900	0.39913200	0.00345625
165	0.40200200	0.39854000	0.00346197
166	0.40150000	0.39803200	0.00346766
167	0.40108700	0.39761400	0.00347296
168	0.40074700	0.39727000	0.00347729
169	0.40047600	0.39699600	0.00348049
170	0.40027400	0.39679200	0.00348246
171	0.40014600	0.39666200	0.00348357
172	0.40008400	0.39659900	0.00348436
173	0.40010600	0.39662100	0.00348554
174	0.40017900	0.39669300	0.00348664
175	0.40031800	0.39683100	0.00348733
176	0.40055400	0.39706700	0.00348776
177	0.40093300	0.39744500	0.00348826
178	0.40143800	0.39794900	0.00348907
179	0.40208500	0.39859400	0.00349098
180	0.40281600	0.39932200	0.00349441
181	0.40356800	0.40006800	0.00349983
182	0.40431400	0.40080600	0.00350754
183	0.40501800	0.40150000	0.00351795
184	0.40563900	0.40210800	0.00353123
185	0.40615100	0.40260300	0.00354733
186	0.40653600	0.40296900	0.00356631
187	0.40677500	0.40318700	0.00358791
188	0.40685700	0.40324600	0.00361174
189	0.40679100	0.40315400	0.00363700
190	0.40655300	0.40289000	0.00366282
191	0.40611100	0.40242200	0.00368890
192	0.40543700	0.40172300	0.00371450
193	0.40449600	0.40075700	0.00373896
194	0.40331800	0.39955600	0.00376170
195	0.40195400	0.39817100	0.00378227
196	0.40043700	0.39663600	0.00380045
197	0.39885200	0.39503500	0.00381637
198	0.39728800	0.39345800	0.00382975
199	0.39585500	0.39201500	0.00384050
200	0.39460900	0.39076000	0.00384870
201	0.39356100	0.38970600	0.00385500
202	0.39271200	0.38885200	0.00385993
203	0.39201100	0.38814700	0.00386385
204	0.39141300	0.38754600	0.00386688
205	0.39085700	0.38698800	0.00386887
206	0.39029600	0.38642600	0.00386959
207	0.38971200	0.38584400	0.00386844
208	0.38910700	0.38524100	0.00386565
209	0.38848800	0.38462600	0.00386133
210	0.38787400	0.38401800	0.00385545
211	0.38730500	0.38345700	0.00384828
212	0.38678200	0.38294200	0.00384002
213	0.38632100	0.38249000	0.00383066
214	0.38592500	0.38210500	0.00382068
215	0.38561900	0.38180900	0.00381042
216	0.38541600	0.38161600	0.00379984
217	0.38535200	0.38156200	0.00378951
218	0.38545600	0.38167600	0.00378006
219	0.38575800	0.38198600	0.00377177
220	0.38625800	0.38249400	0.00376444
221	0.38695300	0.38319500	0.00375790
222	0.38778900	0.38403700	0.00375203
223	0.38874400	0.38499800	0.00374671
224	0.38976000	0.38601800	0.00374210
225	0.39079300	0.38705500	0.00373828
226	0.39179400	0.38805900	0.00373546
227	0.39273400	0.38899900	0.00373423
228	0.39358800	0.38985400	0.00373433
229	0.39435900	0.39062400	0.00373576
230	0.39503000	0.39129200	0.00373819
231	0.39560100	0.39186000	0.00374114
232	0.39606500	0.39232100	0.00374464
233	0.39641200	0.39266400	0.00374821
234	0.39661500	0.39286300	0.00375214
235	0.39664600	0.39289000	0.00375596
236	0.39647500	0.39271500	0.00375920
