Time	Cd Total	Cd Pressure	Cd Viscous
1	0.27519700	0.25771300	0.01748420
2	0.50148100	0.47959700	0.02188370
3	0.71340100	0.68668200	0.02671910
4	0.82253900	0.79124100	0.03129760
5	0.79379100	0.75862700	0.03516420
6	0.65392900	0.61593400	0.03799520
7	0.46729200	0.42743400	0.03985830
8	0.29924700	0.25831000	0.04093700
9	0.19532500	0.15398000	0.04134410
10	0.17141900	0.13024100	0.04117800
11	0.21574700	0.17512300	0.04062420
12	0.29915100	0.25939900	0.03975220
13	0.38926200	0.35058100	0.03868140
14	0.45902800	0.42156100	0.03746690
15	0.49490300	0.45870700	0.03619540
16	0.49670200	0.46178000	0.03492260
17	0.47456200	0.44087500	0.03368700
18	0.44261300	0.41010100	0.03251270
19	0.41381900	0.38239600	0.03142280
20	0.39685900	0.36643400	0.03042500
21	0.39455500	0.36503700	0.02951780
22	0.40479900	0.37608800	0.02871050
23	0.42250100	0.39449400	0.02800730
24	0.44184500	0.41445400	0.02739040
25	0.45810200	0.43124400	0.02685810
26	0.46902900	0.44263500	0.02639350
27	0.47443400	0.44845000	0.02598450
28	0.47582400	0.45020400	0.02561950
29	0.47548700	0.45019300	0.02529370
30	0.47547700	0.45047600	0.02500110
31	0.47712600	0.45238600	0.02474070
32	0.48105500	0.45654900	0.02450640
33	0.48695700	0.46265700	0.02430090
34	0.49410600	0.46999000	0.02411620
35	0.50166900	0.47771400	0.02395540
36	0.50862700	0.48482400	0.02380280
37	0.51460500	0.49093800	0.02366660
38	0.51947800	0.49593600	0.02354130
39	0.52339300	0.49996800	0.02342480
40	0.52687100	0.50355800	0.02331300
41	0.53029400	0.50708900	0.02320430
42	0.53402500	0.51093400	0.02309080
43	0.53831500	0.51534700	0.02296780
44	0.54319000	0.52035600	0.02283350
45	0.54850700	0.52582100	0.02268630
46	0.55408900	0.53156500	0.02252400
47	0.55974400	0.53739400	0.02234950
48	0.56510800	0.54294100	0.02216680
49	0.57019400	0.54821300	0.02198120
50	0.57502700	0.55323100	0.02179580
51	0.57967400	0.55806400	0.02161050
52	0.58423300	0.56280600	0.02142630
53	0.58867600	0.56743100	0.02124530
54	0.59307500	0.57200800	0.02106770
55	0.59738200	0.57648600	0.02089550
56	0.60170800	0.58097700	0.02073140
57	0.60602700	0.58544800	0.02057880
58	0.61042800	0.58999700	0.02043100
59	0.61493300	0.59463900	0.02029320
60	0.61967200	0.59951000	0.02016250
61	0.62468800	0.60465100	0.02003700
62	0.63006600	0.61015200	0.01991390
63	0.63577200	0.61597900	0.01979330
64	0.64179900	0.62212600	0.01967340
65	0.64806500	0.62851100	0.01955410
66	0.65445100	0.63502100	0.01942990
67	0.66082400	0.64152600	0.01929850
68	0.66718900	0.64803000	0.01915900
69	0.67342200	0.65440800	0.01901400
70	0.67940900	0.66054500	0.01886340
71	0.68499700	0.66629300	0.01870360
72	0.69010100	0.67156400	0.01853730
73	0.69450100	0.67613200	0.01836910
74	0.69809700	0.67989100	0.01820610
75	0.70100100	0.68294900	0.01805180
76	0.70339500	0.68549000	0.01790500
77	0.70537300	0.68760500	0.01776810
78	0.70695400	0.68931400	0.01763960
79	0.70823800	0.69071800	0.01752020
80	0.70918700	0.69178000	0.01740690
81	0.70991200	0.69261200	0.01730020
82	0.71044500	0.69324900	0.01719630
83	0.71095100	0.69385200	0.01709890
84	0.71161900	0.69461300	0.01700590
85	0.71260900	0.69569300	0.01691620
86	0.71400400	0.69717700	0.01682780
87	0.71593100	0.69919000	0.01674160
88	0.71840400	0.70174700	0.01665720
89	0.72139600	0.70482100	0.01657540
90	0.72480700	0.70831100	0.01649570
91	0.72865100	0.71223200	0.01641840
92	0.73286200	0.71651900	0.01634340
93	0.73746000	0.72118900	0.01627160
94	0.74244300	0.72624100	0.01620240
95	0.74780800	0.73167000	0.01613810
96	0.75341200	0.73733300	0.01607840
97	0.75916400	0.74314400	0.01602030
98	0.76486600	0.74890500	0.01596110
99	0.77045400	0.75455700	0.01589690
100	0.77566300	0.75983500	0.01582760
101	0.78041000	0.76465600	0.01575360
102	0.78454300	0.76886800	0.01567570
103	0.78805100	0.77245500	0.01559540
104	0.79095100	0.77543600	0.01551450
105	0.79341800	0.77798700	0.01543130
106	0.79555200	0.78020500	0.01534710
