Time	Cd Total	Cd Pressure	Cd Viscous
1801	0.02903360	0.02684980	0.00218387
1802	0.02911230	0.02692750	0.00218480
1803	0.02920900	0.02702400	0.00218506
1804	0.02932140	0.02713680	0.00218463
1805	0.02944530	0.02726190	0.00218343
1806	0.02957570	0.02739400	0.00218167
1807	0.02970880	0.02752950	0.00217933
1808	0.02984150	0.02766510	0.00217637
1809	0.02996950	0.02779630	0.00217312
1810	0.03008950	0.02792020	0.00216928
1811	0.03020360	0.02803870	0.00216492
1812	0.03031350	0.02815340	0.00216013
1813	0.03041960	0.02826500	0.00215467
1814	0.03051910	0.02837060	0.00214851
1815	0.03061050	0.02846870	0.00214177
1816	0.03069350	0.02855900	0.00213452
1817	0.03076880	0.02864190	0.00212693
1818	0.03083530	0.02871600	0.00211928
1819	0.03089330	0.02878130	0.00211206
1820	0.03094470	0.02883950	0.00210519
1821	0.03099090	0.02889250	0.00209837
1822	0.03103440	0.02894280	0.00209156
1823	0.03107320	0.02898820	0.00208500
1824	0.03110610	0.02902710	0.00207903
1825	0.03113270	0.02905890	0.00207372
1826	0.03115080	0.02908170	0.00206908
1827	0.03116050	0.02909550	0.00206502
1828	0.03116050	0.02909910	0.00206138
1829	0.03115040	0.02909220	0.00205818
1830	0.03113300	0.02907760	0.00205535
1831	0.03110940	0.02905640	0.00205300
1832	0.03108170	0.02903080	0.00205094
1833	0.03105040	0.02900120	0.00204924
1834	0.03101810	0.02897020	0.00204791
1835	0.03098550	0.02893860	0.00204695
1836	0.03095380	0.02890740	0.00204643
1837	0.03091950	0.02887310	0.00204634
1838	0.03088300	0.02883630	0.00204667
1839	0.03084350	0.02879620	0.00204737
1840	0.03080300	0.02875470	0.00204835
1841	0.03076070	0.02871120	0.00204948
1842	0.03071790	0.02866720	0.00205071
1843	0.03067510	0.02862290	0.00205212
1844	0.03063440	0.02858090	0.00205352
1845	0.03059390	0.02853910	0.00205483
1846	0.03055270	0.02849640	0.00205627
1847	0.03050860	0.02845060	0.00205807
1848	0.03046080	0.02840060	0.00206019
1849	0.03041000	0.02834750	0.00206247
1850	0.03035650	0.02829160	0.00206493
1851	0.03029960	0.02823180	0.00206784
1852	0.03024200	0.02817100	0.00207105
1853	0.03018370	0.02810930	0.00207436
1854	0.03012610	0.02804820	0.00207790
1855	0.03007100	0.02798920	0.00208173
1856	0.03001830	0.02793240	0.00208593
1857	0.02996960	0.02787910	0.00209045
1858	0.02992490	0.02782970	0.00209522
1859	0.02988850	0.02778830	0.00210025
1860	0.02986010	0.02775460	0.00210546
1861	0.02984120	0.02773040	0.00211084
1862	0.02982770	0.02771110	0.00211663
1863	0.02981660	0.02769370	0.00212283
1864	0.02979950	0.02767000	0.00212947
1865	0.02977320	0.02763710	0.00213606
1866	0.02973530	0.02759270	0.00214269
1867	0.02968800	0.02753900	0.00214907
1868	0.02963160	0.02747630	0.00215532
1869	0.02956690	0.02740550	0.00216132
1870	0.02949220	0.02732590	0.00216634
1871	0.02940930	0.02723730	0.00217196
1872	0.02931390	0.02713670	0.00217722
1873	0.02920810	0.02702600	0.00218211
1874	0.02909520	0.02690850	0.00218668
1875	0.02897440	0.02678360	0.00219072
1876	0.02884630	0.02665210	0.00219412
1877	0.02871460	0.02651770	0.00219695
1878	0.02858360	0.02638450	0.00219913
1879	0.02845680	0.02625640	0.00220040
1880	0.02833630	0.02613550	0.00220084
1881	0.02822200	0.02602160	0.00220040
1882	0.02811580	0.02591670	0.00219913
1883	0.02801810	0.02582110	0.00219699
1884	0.02793110	0.02573720	0.00219395
1885	0.02785400	0.02566400	0.00219002
1886	0.02779000	0.02560480	0.00218516
1887	0.02773850	0.02555920	0.00217932
1888	0.02770190	0.02552950	0.00217242
1889	0.02767890	0.02551390	0.00216507
1890	0.02767030	0.02551260	0.00215774
1891	0.02767560	0.02552580	0.00214977
1892	0.02769560	0.02555430	0.00214136
1893	0.02773080	0.02559830	0.00213244
1894	0.02778170	0.02565850	0.00212318
1895	0.02784870	0.02573500	0.00211372
1896	0.02793330	0.02582890	0.00210443
1897	0.02803720	0.02594190	0.00209537
1898	0.02815740	0.02607010	0.00208729
1899	0.02829440	0.02621420	0.00208019
1900	0.02844630	0.02637250	0.00207375
1901	0.02861510	0.02654750	0.00206760
1902	0.02879490	0.02673300	0.00206193
1903	0.02898800	0.02693090	0.00205711
1904	0.02919080	0.02713770	0.00205305
1905	0.02940040	0.02735070	0.00204971
1906	0.02961130	0.02756450	0.00204678
1907	0.02982190	0.02777770	0.00204416
1908	0.03002390	0.02798170	0.00204218
1909	0.03021480	0.02817380	0.00204103
1910	0.03039260	0.02835200	0.00204055
1911	0.03055950	0.02851880	0.00204074
1912	0.03071300	0.02867130	0.00204171
1913	0.03085030	0.02880690	0.00204345
1914	0.03097140	0.02892550	0.00204590
1915	0.03107950	0.02903050	0.00204899
1916	0.03117840	0.02912580	0.00205253
1917	0.03127050	0.02921410	0.00205643
1918	0.03135700	0.02929620	0.00206075
1919	0.03143930	0.02937390	0.00206549
1920	0.03151560	0.02944530	0.00207037
1921	0.03158760	0.02951260	0.00207506
1922	0.03165700	0.02957750	0.00207943
1923	0.03172530	0.02964190	0.00208344
1924	0.03179190	0.02970460	0.00208734
1925	0.03185800	0.02976710	0.00209096
1926	0.03192460	0.02983050	0.00209408
1927	0.03199230	0.02989580	0.00209647
1928	0.03206470	0.02996700	0.00209777
1929	0.03214210	0.03004410	0.00209800
1930	0.03222590	0.03012860	0.00209726
1931	0.03231390	0.03021840	0.00209558
1932	0.03240330	0.03031010	0.00209317
1933	0.03249130	0.03040130	0.00209004
1934	0.03257710	0.03049110	0.00208600
1935	0.03266080	0.03057960	0.00208123
1936	0.03273690	0.03066090	0.00207600
1937	0.03280490	0.03073420	0.00207070
1938	0.03286020	0.03079510	0.00206508
1939	0.03290050	0.03084140	0.00205910
1940	0.03292560	0.03087250	0.00205310
1941	0.03293340	0.03088620	0.00204717
1942	0.03291960	0.03087840	0.00204122
1943	0.03288750	0.03085240	0.00203511
1944	0.03283720	0.03080900	0.00202824
1945	0.03277460	0.03075410	0.00202050
1946	0.03269900	0.03068660	0.00201243
1947	0.03261420	0.03060930	0.00200493
1948	0.03251900	0.03052090	0.00199814
1949	0.03241970	0.03042800	0.00199178
1950	0.03231470	0.03032880	0.00198592
1951	0.03220930	0.03022870	0.00198057
1952	0.03210520	0.03012930	0.00197594
1953	0.03200320	0.03003150	0.00197176
1954	0.03190070	0.02993280	0.00196790
1955	0.03179830	0.02983430	0.00196403
1956	0.03169180	0.02973180	0.00196004
1957	0.03158070	0.02962400	0.00195665
1958	0.03146060	0.02950710	0.00195357
1959	0.03132990	0.02937890	0.00195099
1960	0.03118380	0.02923450	0.00194930
1961	0.03101920	0.02907000	0.00194918
1962	0.03083140	0.02888040	0.00195098
1963	0.03062660	0.02867150	0.00195508
1964	0.03040540	0.02844420	0.00196116
1965	0.03017810	0.02820900	0.00196908
1966	0.02995420	0.02797650	0.00197764
1967	0.02973890	0.02775280	0.00198609
1968	0.02954110	0.02754680	0.00199430
1969	0.02937030	0.02736840	0.00200193
1970	0.02923370	0.02722450	0.00200924
1971	0.02913480	0.02711860	0.00201619
1972	0.02907490	0.02705200	0.00202290
1973	0.02904910	0.02701930	0.00202981
1974	0.02904810	0.02701080	0.00203733
1975	0.02906550	0.02701990	0.00204558
1976	0.02909720	0.02704240	0.00205480
1977	0.02913420	0.02706940	0.00206486
1978	0.02917030	0.02709480	0.00207550
1979	0.02920070	0.02711460	0.00208607
1980	0.02922550	0.02712960	0.00209586
1981	0.02924700	0.02714210	0.00210485
1982	0.02927110	0.02715790	0.00211314
1983	0.02930830	0.02718740	0.00212095
1984	0.02936130	0.02723320	0.00212814
1985	0.02943050	0.02729580	0.00213471
1986	0.02951850	0.02737770	0.00214076
1987	0.02962500	0.02747860	0.00214639
1988	0.02974430	0.02759280	0.00215149
1989	0.02987160	0.02771550	0.00215610
1990	0.03000060	0.02784010	0.00216050
1991	0.03012890	0.02796380	0.00216505
1992	0.03025020	0.02808050	0.00216969
1993	0.03036540	0.02819100	0.00217448
1994	0.03047530	0.02829590	0.00217946
